"","status","frei_datum","auftr_nr","mat_nr","charge","met_d_nr","mat_bez","chargengroesse","anzahl_muster","aql_aql","aql_niveau","R-P001","R-P026","R-P027","R-P028","R-P029","order","newn","NewN20","kfac","pfac","fsfac","dose_lsl","itime_usl","npos_usl","act_lsl","act_usl","idepth_lsl","idepth_usl"
"2093","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",103,"JUPITER",31705,500,"0,25","II",2.1167,15.71,6.84,6.61,6.099,2432,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2094","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",104,"JUPITER",31705,500,"0,25","II",2.1169,16.52,7.56,6.79,5.927,2433,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2095","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",105,"JUPITER",31705,500,"0,25","II",2.1157,15.56,7.41,6.78,5.933,2434,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2096","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",106,"JUPITER",31705,500,"0,25","II",2.1213,16.14,7.32,6.47,6.278,2435,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2097","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",107,"JUPITER",31705,500,"0,25","II",2.1245,15.4,7.61,6.8,5.9,2436,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2098","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",108,"JUPITER",31705,500,"0,25","II",2.1131,15.93,7.02,6.85,5.894,2437,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2099","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",109,"JUPITER",31705,500,"0,25","II",2.134,16.22,7.45,6.84,5.863,2438,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2100","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",110,"JUPITER",31705,500,"0,25","II",2.1198,16.03,6.64,6.88,5.869,2439,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2101","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",111,"JUPITER",31705,500,"0,25","II",2.1217,15.91,6.95,6.79,5.944,2440,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2102","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",112,"JUPITER",31705,500,"0,25","II",2.1139,15.92,7.04,6.75,5.97,2441,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2103","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",113,"JUPITER",31705,500,"0,25","II",2.123,16.23,7.15,6.58,6.142,2442,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2104","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",114,"JUPITER",31705,500,"0,25","II",2.1274,16.07,7.14,6.75,6.014,2443,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2105","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",115,"JUPITER",31705,500,"0,25","II",2.1264,15.92,7.47,6.72,5.991,2444,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2106","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",116,"JUPITER",31705,500,"0,25","II",2.123,16.67,7.24,6.44,6.282,2445,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2107","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",117,"JUPITER",31705,500,"0,25","II",2.1285,16.34,8.48,6.65,6.134,2446,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2108","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",118,"JUPITER",31705,500,"0,25","II",2.1218,16.15,7.01,6.49,6.208,2447,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2109","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",119,"JUPITER",31705,500,"0,25","II",2.1273,16.51,7.37,6.67,6.039,2448,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2110","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",120,"JUPITER",31705,500,"0,25","II",2.1116,15.82,6.89,6.61,6.071,2449,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2111","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",121,"JUPITER",31705,500,"0,25","II",2.1327,16.06,7.29,6.71,5.991,2450,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2112","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",122,"JUPITER",31705,500,"0,25","II",2.1198,16.26,7.4,6.81,5.903,2451,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2113","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",123,"JUPITER",31705,500,"0,25","II",2.1165,16.53,6.89,6.47,6.295,2452,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2114","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",124,"JUPITER",31705,500,"0,25","II",2.1198,16.2,7.5,6.79,5.943,2453,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2115","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",125,"JUPITER",31705,500,"0,25","II",2.1166,16.71,7.19,6.59,6.156,2454,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2116","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",126,"JUPITER",31705,500,"0,25","II",2.1259,15.82,7.05,6.64,6.086,2455,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2117","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-10-05 14:55:45,"000195284","0000874679","3F289",127,"JUPITER",31705,500,"0,25","II",2.122,16.02,7.07,6.68,6.048,2456,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2118","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",153,"JUPITER",7214,315,"0,25","II",2.1218,16.12,6.84,6.88,5.851,2457,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2119","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",154,"JUPITER",7214,315,"0,25","II",2.1152,15.86,6.8,6.83,5.904,2458,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2120","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",155,"JUPITER",7214,315,"0,25","II",2.1227,16.03,6.51,7.06,5.655,2459,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2121","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",156,"JUPITER",7214,315,"0,25","II",2.115,16.35,6.75,6.9,5.834,2460,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2122","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",157,"JUPITER",7214,315,"0,25","II",2.1288,16.28,6.2,6.96,5.701,2461,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2123","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",158,"JUPITER",7214,315,"0,25","II",2.1201,15.97,6.68,7,5.751,2462,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2124","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",159,"JUPITER",7214,315,"0,25","II",2.1264,16.35,7.24,6.95,5.765,2463,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2125","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",160,"JUPITER",7214,315,"0,25","II",2.1151,15.91,6.76,6.84,5.93,2464,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2126","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",161,"JUPITER",7214,315,"0,25","II",2.1368,15.99,6.84,6.9,5.818,2465,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2127","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",162,"JUPITER",7214,315,"0,25","II",2.1171,15.76,6.57,6.92,5.82,2466,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2128","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",163,"JUPITER",7214,315,"0,25","II",2.1332,16.35,7.01,6.84,5.852,2467,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2129","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",164,"JUPITER",7214,315,"0,25","II",2.1181,15.47,7.19,7.12,5.629,2468,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2130","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",165,"JUPITER",7214,315,"0,25","II",2.1306,15.49,6.89,6.82,5.931,2469,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2131","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",166,"JUPITER",7214,315,"0,25","II",2.1142,15.95,6.49,7.12,5.611,2470,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2132","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",167,"JUPITER",7214,315,"0,25","II",2.1222,15.58,6.69,6.86,5.899,2471,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2133","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",168,"JUPITER",7214,315,"0,25","II",2.1257,16.32,6.46,6.91,5.804,2472,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2134","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",169,"JUPITER",7214,315,"0,25","II",2.1308,15.66,6.24,6.97,5.765,2473,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2135","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",170,"JUPITER",7214,315,"0,25","II",2.126,15.99,6.69,7.04,5.673,2474,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2136","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",171,"JUPITER",7214,315,"0,25","II",2.1167,15.92,6.47,6.98,5.797,2475,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2137","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",172,"JUPITER",7214,315,"0,25","II",2.1172,15.89,6.73,6.88,5.843,2476,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2138","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",173,"JUPITER",7214,315,"0,25","II",2.1163,16.48,6.35,7.12,5.649,2477,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2139","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",174,"JUPITER",7214,315,"0,25","II",2.1349,16.37,6.48,7,5.77,2478,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2140","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",175,"JUPITER",7214,315,"0,25","II",2.1224,16.25,6.5,6.91,5.83,2479,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2141","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",176,"JUPITER",7214,315,"0,25","II",2.1192,16.09,6.47,6.87,5.907,2480,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2142","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",177,"JUPITER",7214,315,"0,25","II",2.1165,15.58,6.55,7.04,5.681,2481,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2143","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",178,"JUPITER",7214,315,"0,25","II",2.139,15.86,6.44,7.03,5.745,2482,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2144","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",179,"JUPITER",7214,315,"0,25","II",2.1296,16.21,6.49,7.05,5.683,2483,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2145","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",180,"JUPITER",7214,315,"0,25","II",2.1087,16.26,6.47,7.07,5.649,2484,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2146","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",181,"JUPITER",7214,315,"0,25","II",2.1185,15.95,6.55,6.99,5.727,2485,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2147","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",182,"JUPITER",7214,315,"0,25","II",2.1194,15.73,6.36,6.93,5.813,2486,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2148","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",183,"JUPITER",7214,315,"0,25","II",2.1116,15.92,6.46,6.92,5.81,2487,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2149","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",184,"JUPITER",7214,315,"0,25","II",2.126,16.04,6.21,7.15,5.569,2488,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2150","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",185,"JUPITER",7214,315,"0,25","II",2.1376,16.03,6.3,6.78,5.954,2489,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2151","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",186,"JUPITER",7214,315,"0,25","II",2.1124,15.96,6.21,7.04,5.705,2490,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2152","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",187,"JUPITER",7214,315,"0,25","II",2.1246,15.44,6.28,6.83,5.908,2491,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2153","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",188,"JUPITER",7214,315,"0,25","II",2.1191,15.32,6.68,6.98,5.721,2492,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2154","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",189,"JUPITER",7214,315,"0,25","II",2.1142,15.5,6.16,7.13,5.61,2493,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2155","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",190,"JUPITER",7214,315,"0,25","II",2.1135,15.93,6.48,6.9,5.813,2494,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2156","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",191,"JUPITER",7214,315,"0,25","II",2.1158,16.08,6.18,6.88,5.81,2495,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2157","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",192,"JUPITER",7214,315,"0,25","II",2.119,16.08,6.85,6.99,5.778,2496,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2158","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",193,"JUPITER",7214,315,"0,25","II",2.1286,16.28,6.2,7.06,5.715,2497,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2159","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",194,"JUPITER",7214,315,"0,25","II",2.1154,16.34,6.24,7.07,5.654,2498,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2160","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",195,"JUPITER",7214,315,"0,25","II",2.123,16.06,6.28,6.9,5.828,2499,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2161","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",196,"JUPITER",7214,315,"0,25","II",2.1213,16.46,6.09,7.05,5.674,2500,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2162","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",197,"JUPITER",7214,315,"0,25","II",2.1141,15.78,6.15,6.77,5.936,2501,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2163","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",198,"JUPITER",7214,315,"0,25","II",2.1253,16.15,6.25,6.94,5.793,2502,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2164","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",199,"JUPITER",7214,315,"0,25","II",2.1257,15.88,6.16,7.08,5.666,2503,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2165","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",200,"JUPITER",7214,315,"0,25","II",2.1133,15.28,6.27,7.1,5.614,2504,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2166","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",201,"JUPITER",7214,315,"0,25","II",2.1225,15.92,6.35,6.89,5.848,2505,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2167","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",202,"JUPITER",7214,315,"0,25","II",2.1251,16.01,6.42,7,5.698,2506,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2168","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",203,"JUPITER",7214,315,"0,25","II",2.1037,16.13,6.46,6.9,5.831,2507,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2169","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",204,"JUPITER",7214,315,"0,25","II",2.1076,15.59,6.42,6.93,5.78,2508,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2170","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",205,"JUPITER",7214,315,"0,25","II",2.1121,15.62,6.16,6.92,5.8,2509,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2171","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",206,"JUPITER",7214,315,"0,25","II",2.1221,15.42,6.51,6.94,5.783,2510,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2172","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",207,"JUPITER",7214,315,"0,25","II",2.1385,15.62,6.3,6.94,5.778,2511,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2173","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",208,"JUPITER",7214,315,"0,25","II",2.1207,15.34,6.21,6.99,5.729,2512,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2174","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-08-08 13:13:58,"000193901","0000874676","3F291",209,"JUPITER",7214,315,"0,25","II",2.1151,15.92,6.19,6.86,5.817,2513,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"2175","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-23 11:50:26,"000191472","0000874679","3F269",400,"JUPITER",64017,500,"0,25","II",2.1124,15.46,5.89,6.95,5.802,2514,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2176","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",15,"JUPITER",84546,502,"0,25","II",2.122,15.55,6.53,6.69,6.016,2515,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2177","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",16,"JUPITER",84546,502,"0,25","II",2.1219,16.16,6.7,6.7,6.013,2516,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2178","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",17,"JUPITER",84546,502,"0,25","II",2.1049,15.5,6.71,6.52,6.211,2517,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2179","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",18,"JUPITER",84546,502,"0,25","II",2.1162,16.65,6.25,7.01,5.683,2518,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2180","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",19,"JUPITER",84546,502,"0,25","II",2.1175,16.34,6.39,6.74,5.936,2519,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2181","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",20,"JUPITER",84546,502,"0,25","II",2.1047,17.52,6.86,6.71,5.986,2520,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2182","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",21,"JUPITER",84546,502,"0,25","II",2.1097,16.46,6.43,6.85,5.809,2521,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2183","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",22,"JUPITER",84546,502,"0,25","II",2.1167,16.89,6.63,7.06,5.649,2522,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2184","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",23,"JUPITER",84546,502,"0,25","II",2.1248,16.41,6.04,6.7,6.027,2523,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2185","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",24,"JUPITER",84546,502,"0,25","II",2.1232,16.76,6.27,6.71,6.076,2524,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2186","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",25,"JUPITER",84546,502,"0,25","II",2.1143,16.61,5.98,6.76,5.941,2525,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"2187","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",1,"MARS",33440,315,"0,25","II",1.1895,10.7,5.31,6.91,6.179,2526,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2188","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",2,"MARS",33440,315,"0,25","II",1.1885,10.24,5.46,6.72,6.401,2527,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2189","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",3,"MARS",33440,315,"0,25","II",1.1905,10.47,5.05,6.87,6.264,2528,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2190","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",4,"MARS",33440,315,"0,25","II",1.1862,10.79,5.39,6.69,6.429,2529,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2191","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",5,"MARS",33440,315,"0,25","II",1.1934,10.25,4.96,6.69,6.391,2530,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2192","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",6,"MARS",33440,315,"0,25","II",1.1868,10.2,5.39,6.66,6.452,2531,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2193","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",7,"MARS",33440,315,"0,25","II",1.1925,10.69,5.78,6.63,6.495,2532,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"2194","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",8,"MARS",33440,315,"0,25","II",1.1906,10.16,5.05,6.87,6.248,2533,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
